authors|url
{'authors': [{'author': 'Luis Quissak'}, {'author': 'Pardo'}, {'author': 'Byung-Chul Han'}, {'author': 'Ellul'}, {'author': 'Feenberg'}, {'author': 'Leroi-Gourhan'}, {'author': 'Piaget'}, {'author': 'HAL'}], 'theme': 'processamento de linguagem natural', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2022-01-26_Introdução_ao_processamento_de_linguagem_natural.pdf
{'authors': [{'author': 'Pardo'}, {'author': 'Lacan'}, {'author': 'Harari'}, {'author': 'Chomsky'}, {'author': 'Daniel Everett'}, {'author': 'Thiago'}, {'author': 'Robert Dale'}, {'author': 'Eric Laporte'}], 'theme': 'Níveis de processamento linguístico', 'philosophical area': 'racionalismo e não simbólicas (empiristas)'}|gs://blog-files-2024/all/pdf2/2022-02-07_Níveis_de_processamento_linguístico.pdf
{'authors': [{'author': 'Shinn'}, {'author': 'Ragouet'}, {'author': 'Merton'}, {'author': 'Newton'}, {'author': 'Boyle'}, {'author': 'Luis Quissak'}], 'theme': 'sociologia da ciência', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2022-04-05_A_pedra_fundadora_da_sociologia_da_ciência.pdf
{'authors': [{'author': 'Pettersen'}, {'author': 'Quine'}, {'author': 'Wittgenstein'}, {'author': 'Pavlov'}, {'author': 'Skinner'}, {'author': 'Hume'}, {'author': 'Leibniz'}, {'author': 'Ockham'}], 'theme': 'Linguagem e Verdade', 'philosophical area': 'filosofia'}|gs://blog-files-2024/all/pdf2/2022-04-25_A_nossa_teoria_sobre_como_o_mundo_é.pdf
{'authors': [{'author': 'Frege'}, {'author': 'Filho'}, {'author': 'Kant'}, {'author': 'Aristóteles'}], 'theme': "Frege's philosophy of language", 'philosophical area': 'logicism'}|gs://blog-files-2024/all/pdf2/2022-04-28_Frege,_filósofo_da_linguagem_.pdf
{'authors': [{'author': 'Frege'}], 'theme': 'Sentido e Ref.', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2022-05-04_Sentido_e_Ref._-_Frege.pdf
{'authors': [{'author': 'Frege'}, {'author': 'Kripke'}, {'author': 'Ruffino'}, {'author': 'George Bush'}, {'author': 'Edson Arantes'}, {'author': 'Caçapava'}, {'author': 'Kant'}, {'author': 'Platão'}, {'author': 'Luis Quissak'}], 'theme': 'Sobre o objeto da filosofia da linguagem em uma introdução às ideias de Frege', 'philosophical area': 'semântica'}|gs://blog-files-2024/all/pdf2/2022-05-16_Além_da_referência,_o_sentido.pdf
{'authors': [{'author': 'Frege'}, {'author': 'Ruffino'}, {'author': 'Pelé'}, {'author': 'Edson Arantes do Nascimento'}], 'theme': 'O problema de Frege', 'philosophical area': 'Filosofia da Linguagem'}|gs://blog-files-2024/all/pdf2/2022-05-17_O_problema_de_Frege.pdf
{'authors': [{'author': 'Frege'}, {'author': 'Ruffino'}, {'author': 'Lois Lane'}, {'author': 'Clark Kent'}, {'author': 'Luis Quissak'}], 'theme': 'Valor Cognitivo', 'philosophical area': 'Filosofia da Linguagem'}|gs://blog-files-2024/all/pdf2/2022-05-21_Valor_Cognitivo_(by_Frege).pdf
{'authors': [{'author': 'Luis Quissak'}, {'author': 'Frege'}, {'author': 'Ruffino'}], 'theme': 'Referência Indireta e Humanidade', 'philosophical area': 'semântica fregeana'}|gs://blog-files-2024/all/pdf2/2022-06-02_Referência_Indireta_e_Humanidade.pdf
{'authors': [{'author': 'Luis Quissak'}], 'theme': 'unidade semântica', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2022-06-24_unidade_semântica.pdf
{'authors': [{'author': 'Luis Quissak'}, {'author': 'Rufino'}, {'author': 'Lívia'}, {'author': 'Safatle'}], 'theme': 'segunda-feira', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2022-06-28_Segunda_problema.pdf
{'authors': [{'author': 'Gilberto Gil'}, {'author': 'Gilberto Moreira'}, {'author': 'José Gil Moreira'}, {'author': 'Russell'}, {'author': 'Frege'}, {'author': 'Meinong'}], 'theme': 'philosophy of language', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2022-07-16_Do_nome_à_descrição_definida_dele.pdf
{'authors': [{'author': 'Schwartz'}, {'author': 'Russell'}, {'author': 'Moore'}, {'author': 'Frege'}, {'author': 'Wittgenstein'}, {'author': 'Hegel'}, {'author': 'Godel'}, {'author': 'Whitehead'}, {'author': 'Kant'}, {'author': 'Peano'}, {'author': 'Meinong'}, {'author': 'Austin'}, {'author': 'Bradley'}, {'author': 'Stephen P. Schwartz'}], 'theme': 'Fontes iniciais da filosofia analítica', 'philosophical area': 'filosofia analítica'}|gs://blog-files-2024/all/pdf2/2022-07-30_Fontes_iniciais_da_filosofia_analítica.pdf
{'authors': [{'author': 'Haddad'}, {'author': 'Lovelock'}, {'author': 'Bacon'}], 'theme': 'Natureza', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2022-08-05_Paraíso_verde.pdf
{'authors': [{'author': 'Luis Quissak'}, {'author': 'Leroy-Gourhan'}, {'author': 'Bakhtin'}, {'author': 'Locke'}, {'author': 'Berkeley'}, {'author': 'Quine'}], 'theme': 'Comunicação com compromisso e restrição pessoal', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2022-08-13_Comunicação_com_compromisso_e_restrição_pessoal.pdf
{'authors': [{'author': 'Luis Quissak'}], 'theme': 'Linguagem', 'philosophical area': 'Filosofia da Linguagem'}|gs://blog-files-2024/all/pdf2/2022-08-20_Papagaio.pdf
{'authors': [{'author': 'Lycan'}, {'author': 'Frege'}, {'author': 'Luis Quissak'}], 'theme': 'Significado e Referência', 'philosophical area': 'Filosofia da Linguagem'}|gs://blog-files-2024/all/pdf2/2022-09-17_Significado_e_Referência.pdf
{'authors': [{'author': 'Sagid'}, {'author': 'Luis Quissak'}, {'author': 'Strawson'}, {'author': 'Peter Unger'}, {'author': 'Quine'}, {'author': 'Lycan'}], 'theme': 'Filosofia da linguagem', 'philosophical area': 'referência'}|gs://blog-files-2024/all/pdf2/2022-10-31_Filosofia_da_linguagem_-_introdução_e_referência.pdf
{'authors': [{'author': 'Aristóteles'}, {'author': 'Sagid'}, {'author': 'Russell'}, {'author': 'Platão'}, {'author': 'João Rafael'}, {'author': 'Grice'}], 'theme': 'Significado', 'philosophical area': 'Filosofia da Linguagem'}|gs://blog-files-2024/all/pdf2/2022-11-19_Introdução_ao_Significado.pdf
{'authors': [{'author': 'Hacking'}, {'author': 'Wittgenstein'}, {'author': 'Moore'}, {'author': 'Austin'}, {'author': 'Bacon'}, {'author': 'Davidson'}, {'author': 'Feyerabend'}, {'author': 'Austin'}, {'author': 'Strawson'}, {'author': 'Quine'}, {'author': 'Platão'}, {'author': 'Eutifrone'}], 'theme': 'filosofia da linguagem', 'philosophical area': 'filosofia da linguagem'}|gs://blog-files-2024/all/pdf2/2022-12-11_A_estratégia_de_Ian_Hacking_para_a_filosofia_da_linguagem.pdf
{'authors': [{'author': 'Sagid'}, {'author': 'Frege'}, {'author': 'Aristóteles'}, {'author': 'Lycan'}], 'theme': 'Referencialismo', 'philosophical area': 'Filosofia da linguagem'}|gs://blog-files-2024/all/pdf2/2022-12-11_Referencialismo.pdf
{'authors': [{'author': 'McGilvray'}, {'author': 'Chomsky'}, {'author': 'Luis Quissak'}], 'theme': 'linguagem', 'philosophical area': 'ciência moderna da linguagem'}|gs://blog-files-2024/all/pdf2/2022-12-12_Susto_Linguístico.pdf
{'authors': [{'author': 'Sagid'}, {'author': 'Luis Quissak'}, {'author': 'Meinong'}, {'author': 'Sherlock Holmes'}, {'author': 'Le Verrier'}, {'author': 'Kendall L. Walton'}, {'author': 'John R. Searle'}, {'author': 'S. Pazendo'}], 'theme': 'Paradoxo das existenciais negativas singulares', 'philosophical area': 'filosofia da linguagem'}|gs://blog-files-2024/all/pdf2/2023-01-07_NP_PN.pdf
{'authors': [{'author': 'Thomas Hobbes'}, {'author': 'Mill'}, {'author': 'Berkeley'}, {'author': 'Descartes'}, {'author': 'Hacking'}, {'author': 'Alston'}, {'author': 'Locke'}, {'author': 'Grice'}], 'theme': 'O discurso mental de Thomas Hobbes', 'philosophical area': 'linguagem'}|gs://blog-files-2024/all/pdf2/2023-01-16_O_discurso_mental_de_Thomas_Hobbes.pdf
{'authors': [{'author': 'Luis Quissak'}], 'theme': 'a linguagem e a velha dualidade', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2023-02-08_a_linguagem_e_a_velha_dualidade_.pdf
{'authors': [{'author': 'Frege'}, {'author': 'Russell'}, {'author': 'Sagit'}, {'author': 'Aristóteles'}, {'author': 'Searle'}, {'author': 'Meinong'}, {'author': 'Claudio Costa'}, {'author': 'Keith Donnellan'}], 'theme': 'Descritivismo', 'philosophical area': 'Filosofia da Linguagem'}|gs://blog-files-2024/all/pdf2/2023-02-09_Descritivismo.pdf
{'authors': [{'author': 'Kripke'}, {'author': 'Sagid'}, {'author': 'Aristóteles'}, {'author': 'Platão'}, {'author': 'Newton'}, {'author': 'Donnellan'}, {'author': 'Tom'}, {'author': 'Maria'}, {'author': 'Frank Jackson'}, {'author': 'Strawson'}, {'author': 'Russell'}], 'theme': 'Argumentos contrários ao descritivismo', 'philosophical area': 'filosofia da linguagem'}|gs://blog-files-2024/all/pdf2/2023-02-28_Argumentos_contrários_ao_descritivismo.pdf
{'authors': [{'author': 'Kripke'}, {'author': 'Sagid'}, {'author': 'Devitt'}, {'author': 'Michael Devitt'}, {'author': 'Bianchi'}, {'author': 'Andrea Bianchi'}, {'author': 'Pepp'}, {'author': 'Jessica Pepp'}, {'author': 'Donnellan'}, {'author': 'Luis Quissak'}], 'theme': 'Teoria Causal da Referência', 'philosophical area': 'Filosofia da Linguagem'}|gs://blog-files-2024/all/pdf2/2023-03-28_Teoria_Causal_da_Referência.pdf
{'authors': [{'author': 'Wittgenstein'}, {'author': 'Frege'}, {'author': 'Occam'}, {'author': 'Santo Agostinho'}], 'theme': 'Anotações Livro Azul', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2023-05-11_Anotações_Livro_Azul.pdf
{'authors': [{'author': 'Wittgenstein'}, {'author': 'R.R.'}, {'author': 'Santo Agostinho'}], 'theme': 'significado de uma proposição', 'philosophical area': 'jogos de linguagem'}|gs://blog-files-2024/all/pdf2/2023-05-16_Prefácio_Livro_Azul.pdf
{'authors': [{'author': 'Costa'}, {'author': 'Strawson'}, {'author': 'Hume'}, {'author': 'Kant'}, {'author': 'Kaplan'}, {'author': 'Sagid'}], 'theme': 'Autoimagem compartilhada', 'philosophical area': 'Filosofia da Linguagem'}|gs://blog-files-2024/all/pdf2/2023-06-11_Autoimagem_compartilhada.pdf
{'authors': [{'author': 'Luis Quissak'}, {'author': 'Wittgenstein'}, {'author': 'Frege'}, {'author': 'C. COSTA'}], 'theme': 'O esse do concreto ao universal', 'philosophical area': 'Cognitivismo Semântico'}|gs://blog-files-2024/all/pdf2/2023-06-19_O_esse_do_concreto_ao_universal.pdf
{'authors': [{'author': 'Donnellan'}, {'author': 'Kripke'}, {'author': 'Russell'}, {'author': 'Strawson'}, {'author': 'Lycan'}, {'author': 'Frege'}, {'author': 'Leonard Linsky'}, {'author': 'Ruffino'}], 'theme': 'Quem é o homem no canto da sala bebendo martini?', 'philosophical area': 'filosofia da linguagem'}|gs://blog-files-2024/all/pdf2/2023-06-30_Quem_é_o_homem_no_canto_da_sala_bebendo_martini_.pdf
{'authors': [{'author': 'Sartre'}, {'author': 'Descartes'}, {'author': 'Kant'}, {'author': 'Costa'}, {'author': 'Frege-Strawson'}, {'author': 'Austin'}, {'author': 'Strawson'}], 'theme': 'Representação e Correspondência', 'philosophical area': 'Cognitivismo Semântico'}|gs://blog-files-2024/all/pdf2/2023-07-03_Representação_e_Correspondência.pdf
{'authors': [{'author': 'Frege'}, {'author': 'Wittgenstein'}], 'theme': 'relativity of meaning', 'philosophical area': 'philosophy of language'}|gs://blog-files-2024/all/pdf2/2023-07-04_Significado_relativo.pdf
{'authors': [{'author': 'Lycan'}, {'author': 'Locke'}, {'author': 'Russell'}, {'author': 'Moore'}, {'author': 'Gilbert Harman'}, {'author': 'Occam'}, {'author': 'Luis Quissak'}], 'theme': 'Teorias semânticas da entidade', 'philosophical area': 'Filosofia da linguagem'}|gs://blog-files-2024/all/pdf2/2023-07-24_Teorias_semânticas_da_entidade.pdf
{'authors': [{'author': 'Wittgenstein'}, {'author': 'Sellars'}, {'author': 'Russell'}, {'author': 'Austin'}, {'author': 'Strawson'}, {'author': 'Lycan'}, {'author': 'Brandom'}, {'author': 'Frege'}, {'author': 'Waismann'}], 'theme': 'Teorias semânticas do uso', 'philosophical area': 'filosofia da linguagem'}|gs://blog-files-2024/all/pdf2/2023-08-05_Teorias_semânticas_do_uso.pdf
{'authors': [{'author': 'Cláudio Costa'}, {'author': 'Strawson'}, {'author': 'Donald Williams'}, {'author': 'Kaplan'}, {'author': 'Perry'}, {'author': 'Michael Dummett'}, {'author': 'Tugendhat'}], 'theme': 'Termos Indecixais', 'philosophical area': 'Filosofia da Linguagem'}|gs://blog-files-2024/all/pdf2/2023-08-31_Eu,_aqui,_agora.pdf
{'authors': [{'author': 'Austin'}, {'author': 'Lycan'}, {'author': 'Cohen'}, {'author': 'Alston'}, {'author': 'Baker'}, {'author': 'Searle'}], 'theme': 'atos de fala', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2023-09-05_Por_este_meio.pdf
{'authors': [{'author': 'Luis Quissak'}, {'author': 'Quine'}, {'author': 'Conserva'}, {'author': 'José Nilton'}], 'theme': 'indeterminação da tradução', 'philosophical area': 'Filosofia da Linguagem'}|gs://blog-files-2024/all/pdf2/2023-09-23_Gavagai.pdf
{'authors': [{'author': 'Luis Quissak'}], 'theme': 'Filosofia da linguagem tripartite', 'philosophical area': 'filosofia da linguagem'}|gs://blog-files-2024/all/pdf2/2023-09-26_Filosofia_da_linguagem_tripartite.pdf
{'authors': [{'author': 'Quine'}, {'author': 'Gettier'}, {'author': 'Conserva'}, {'author': 'Platão'}, {'author': 'Mênon'}, {'author': 'Teeteto'}, {'author': 'Descartes'}, {'author': 'Rorty'}], 'theme': 'Teses quineanas', 'philosophical area': 'Epistemologia'}|gs://blog-files-2024/all/pdf2/2023-11-17_Teses_quineanas.pdf
{'authors': [{'author': 'Luis Quissak'}, {'author': 'Alyne Costa'}, {'author': 'Quine'}], 'theme': 'A semântica da pós-verdade no discurso ordinário', 'philosophical area': 'filosofia da tecnologia'}|gs://blog-files-2024/all/pdf2/2023-11-18_A_semântica_da_pós-verdade_no_discurso_ordinário.pdf
{'authors': [{'author': 'Carnap'}, {'author': 'Frege'}, {'author': 'Russell'}, {'author': 'Kant'}, {'author': 'Neurath'}, {'author': 'Plastino'}, {'author': 'Wittgenstein'}, {'author': 'James'}, {'author': 'Quine'}], 'theme': 'Carnap e o princípio da tolerância', 'philosophical area': 'filosofia científica'}|gs://blog-files-2024/all/pdf2/2023-11-28_Carnap_e_o_princípio_da_tolerância.pdf
{'authors': [{'author': 'Quine'}, {'author': 'Carnap'}, {'author': 'Russell'}, {'author': 'Mill'}, {'author': 'Duhem'}, {'author': 'Plastino'}], 'theme': 'O empirismo sem dogmas de Quine', 'philosophical area': 'Empirismo'}|gs://blog-files-2024/all/pdf2/2023-11-29_O_empirismo_sem_dogmas_de_Quine.pdf
{'authors': [{'author': 'Luis Quissak'}], 'theme': 'filosofia da linguagem', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2023-12-09_filosofia_da_linguagem,_diagrama.pdf
{'authors': [{'author': 'Putnam'}, {'author': 'Kripke'}, {'author': 'Plastino'}, {'author': 'Peirce'}, {'author': 'Rorty'}], 'theme': 'objetividade do conhecimento', 'philosophical area': 'realismo'}|gs://blog-files-2024/all/pdf2/2023-12-19_Putnam_e_a_objetividade_do_conhecimento.pdf
{'authors': [{'author': 'Luis Quissak'}], 'theme': '“Eu vi uma árvore” e o princípio de uma metafísica esquálida', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2023-12-19_“Eu_vi_uma_árvore”_e_o_princípio_de_uma_metafísica_esquálida[i].pdf
{'authors': [{'author': 'Rorty'}, {'author': 'Sellars'}, {'author': 'Quine'}, {'author': 'Wittgenstein'}, {'author': 'Plastino'}, {'author': 'Frege'}, {'author': 'Descartes'}, {'author': 'Kuhn'}, {'author': 'Davidson'}, {'author': 'Putnam'}, {'author': 'James'}, {'author': 'Sócrates'}, {'author': 'Platão'}, {'author': 'Dewey'}], 'theme': 'O etnocentrismo de Rorty', 'philosophical area': 'filosofia moderna'}|gs://blog-files-2024/all/pdf2/2024-01-07_O_etnocentrismo_de_Rorty.pdf
{'authors': [{'author': 'Locke'}, {'author': 'Berkeley'}, {'author': 'Lucas'}, {'author': 'Lucas do Prado'}], 'theme': 'Breves ideias sobre Locke, Berkeley, árvores e Deus', 'philosophical area': 'Empirismo'}|gs://blog-files-2024/all/pdf2/2024-01-19_Breves_ideias_sobre_Locke,_Berkeley,_árvores_e_Deus.pdf
{'authors': [{'author': 'Hacking'}, {'author': 'Locke'}, {'author': 'Berkeley'}, {'author': 'Kant'}, {'author': 'Descartes'}, {'author': 'Borges'}, {'author': 'Arnauld'}, {'author': 'Nicole'}, {'author': 'Chomsky'}, {'author': 'Foucault'}], 'theme': 'As ideias de Port Royal', 'philosophical area': 'filosofia da linguagem'}|gs://blog-files-2024/all/pdf2/2024-01-20_As_ideias_de_Port_Royal.pdf
{'authors': [{'author': 'Bispo Berkeley'}, {'author': 'Locke'}, {'author': 'Boyle'}, {'author': 'Hacking'}, {'author': 'Hobbes'}, {'author': 'Platão'}, {'author': 'Wittgenstein'}, {'author': 'Descartes'}], 'theme': 'As abstrações do Bispo Berkeley', 'philosophical area': 'Filosofia corpuscular'}|gs://blog-files-2024/all/pdf2/2024-01-26_As_abstrações_do_Bispo_Berkeley.pdf
{'authors': [{'author': 'Frege'}, {'author': 'Hobbes'}, {'author': 'Alston'}, {'author': 'Locke'}, {'author': 'Descartes'}, {'author': 'Bennett'}, {'author': 'Hacking'}, {'author': 'Stallo'}, {'author': 'Mach'}, {'author': 'Weber'}, {'author': 'Freud'}], 'theme': 'Teoria do significado de ninguém', 'philosophical area': 'Teoria comunicativa'}|gs://blog-files-2024/all/pdf2/2024-02-20_Teoria_do_significado_de_ninguém.pdf
{'authors': [{'author': 'Ian Hacking'}, {'author': 'Thomas Hobbes'}, {'author': 'Locke'}, {'author': 'Hobbes'}, {'author': 'Alston'}, {'author': 'Grice'}, {'author': 'Port Royal'}, {'author': 'Locke'}, {'author': 'Hobbes'}, {'author': 'Descartes'}, {'author': 'Berkeley'}, {'author': 'Boyle'}, {'author': 'Frege'}], 'theme': 'Hacking - estratégia e apogeu das ideias', 'philosophical area': 'filosofia da linguagem'}|gs://blog-files-2024/all/pdf2/2024-03-03_Hacking_-_estratégia_e_apogeu_das_ideias.pdf
{'authors': [{'author': 'Noam Chomsky'}, {'author': 'Descartes'}, {'author': 'Locke'}, {'author': 'Aristóteles'}, {'author': 'Platão'}, {'author': 'Leibniz'}, {'author': 'Berkeley'}, {'author': 'Geach'}, {'author': 'Menon'}], 'theme': 'O inatismo de Noam Chomsky', 'philosophical area': 'filosofia da percepção'}|gs://blog-files-2024/all/pdf2/2024-03-04_O_inatismo_de_Noam_Chomsky.pdf
{'authors': [{'author': 'Bertrand Russell'}, {'author': 'Hacking'}, {'author': 'Frege'}, {'author': 'Locke'}, {'author': 'Berkeley'}, {'author': 'Strawson'}, {'author': 'Quine'}, {'author': 'Aristóteles'}], 'theme': 'O conhecimento por familiaridade de Bertrand Russell', 'philosophical area': 'epistemologia'}|gs://blog-files-2024/all/pdf2/2024-03-09_O_conhecimento_por_familiaridade_de_Bertrand_Russell.pdf
{'authors': [{'author': 'Russell'}, {'author': 'Hacking'}, {'author': 'Strawson'}, {'author': 'Aristóteles'}, {'author': 'Wittgenstein'}, {'author': 'Berkeley'}, {'author': 'Chomsky'}, {'author': 'Davidson'}], 'theme': 'O problema fundamental da gramática', 'philosophical area': 'filosofia da linguagem'}|gs://blog-files-2024/all/pdf2/2024-03-12_O_problema_fundamental_da_gramática.pdf
{'authors': [{'author': 'Plínio Junqueira Smith'}, {'author': 'Sexto Empírico'}, {'author': 'Porchat'}, {'author': 'Descartes'}], 'theme': 'atitude filosófica cética', 'philosophical area': 'ceticismo'}|gs://blog-files-2024/all/pdf2/2024-04-07_Pesquisa_sobre_a_atitude_filosófica_cética.pdf
{'authors': [{'author': 'Plínio'}, {'author': 'Sexto Empírico'}, {'author': 'Pirro'}, {'author': 'Enesidemo'}, {'author': 'Agripa'}, {'author': 'Heráclito'}, {'author': 'Demócrito'}, {'author': 'Protágoras'}], 'theme': 'Filosofia e busca da verdade', 'philosophical area': 'ceticismo pirrônico'}|gs://blog-files-2024/all/pdf2/2024-04-09_Filosofia_e_busca_da_verdade.pdf
{'authors': [{'author': 'Plínio'}, {'author': 'Sexto Empírico'}, {'author': 'Agripa'}, {'author': 'Enesidemo'}, {'author': 'Pirro'}, {'author': 'Tímon'}, {'author': 'Richard Bett'}, {'author': 'Luis Quissak'}, {'author': 'Wittgenstein'}], 'theme': 'ceticismo', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2024-04-11_Habilidade_Cética.pdf
{'authors': [{'author': 'Plínio'}, {'author': 'Sexto Empírico'}, {'author': 'Luis Quissak'}], 'theme': 'Positividade Cética', 'philosophical area': 'ceticismo'}|gs://blog-files-2024/all/pdf2/2024-04-15_Positividade_Cética.pdf
{'authors': [{'author': 'Luis Quissak'}, {'author': 'Wittgenstein'}, {'author': 'João Carlos Salles Pires da Silva'}, {'author': 'Plínio Junqueira Smith'}, {'author': 'Arley Moreno'}], 'theme': 'Uso inadequado da linguagem', 'philosophical area': 'Terapia filosófica'}|gs://blog-files-2024/all/pdf2/2024-04-29_Pelo_fim_das_opiniões_filosóficas.pdf
{'authors': [{'author': 'Luis Quissak'}], 'theme': 'Dois pensamentos da Flig 2024', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2024-05-26_Dois_pensamentos_da_Flig_2024.pdf
{'authors': [{'author': 'Wittgenstein'}, {'author': 'Kripke'}, {'author': 'Luis Quissak'}], 'theme': 'linguagem', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2024-05-31_Me_da_o_contexto.pdf
{'authors': [{'author': 'Luis Quissak'}], 'theme': 'Dogma', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2024-06-08_Dogma..._Pra_quê_.pdf
{'authors': [{'author': 'Luis Quissak'}], 'theme': 'linguagem privada', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2024-06-22_Um_problema_de_linguagem.pdf
{'authors': [{'author': 'Luis Quissak'}], 'theme': 'linguagem', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2024-06-24_Apontar_não_é_nada.pdf
{'authors': [{'author': 'Luis Quissak'}, {'author': 'Wittgenstein'}, {'author': 'Nara'}], 'theme': 'Linguagem Privada', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2024-06-27_Manga_não_é_manga.pdf
{'authors': [{'author': 'Penrose'}, {'author': 'Nicolelis'}, {'author': 'Luis Quissak'}], 'theme': 'mente', 'philosophical area': 'filosofia contemporânea'}|gs://blog-files-2024/all/pdf2/2024-07-09_Nova-mente.pdf
{'authors': [{'author': 'Wittgenstein'}, {'author': 'Kripke'}, {'author': 'Nara'}, {'author': 'FIGUEIREDO, N. M.'}], 'theme': 'regras', 'philosophical area': 'filosofia da linguagem'}|gs://blog-files-2024/all/pdf2/2024-07-13_Qual_é_a_regra_.pdf
{'authors': [{'author': 'Turing'}, {'author': 'Penrose'}, {'author': 'Searle'}, {'author': 'Hofstadter'}, {'author': 'Einstein'}, {'author': 'Penrose'}, {'author': 'Roger'}], 'theme': 'Máquinas que pensam', 'philosophical area': 'IA forte'}|gs://blog-files-2024/all/pdf2/2024-07-14_Máquinas_que_pensam.pdf
{'authors': [{'author': 'Dennett'}, {'author': 'Chalmers'}, {'author': 'Camus'}, {'author': 'Quine'}, {'author': 'Ryle'}, {'author': 'Galileu'}, {'author': 'Newton'}, {'author': 'Descartes'}, {'author': 'Hobbes'}, {'author': 'Frege'}, {'author': 'Teixeira'}, {'author': 'Russell'}, {'author': 'João de Fernandes Teixeira'}], 'theme': 'A terceira margem do rio', 'philosophical area': 'filosofia da mente'}|gs://blog-files-2024/all/pdf2/2024-08-20_A_terceira_margem_do_rio.pdf
{'authors': [{'author': 'Dennett'}, {'author': 'Teixeira'}, {'author': 'Turing'}], 'theme': 'teoria da mente', 'philosophical area': 'inteligência artificial'}|gs://blog-files-2024/all/pdf2/2024-09-09_Prevendo_previsões.pdf
{'authors': [{'author': 'Kuhn'}, {'author': 'Dennett'}, {'author': 'Teixeira'}, {'author': 'João de Fernandes Teixeira'}], 'theme': 'Uma teoria da mente', 'philosophical area': 'intencional'}|gs://blog-files-2024/all/pdf2/2024-09-17_Uma_teoria_da_mente.pdf
{'authors': [{'author': 'Luis Quissak'}], 'theme': 'aquecimento global', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2024-09-21_IA_negacionista.pdf
{'authors': [{'author': 'Searle'}, {'author': 'Dennett'}, {'author': 'John R. Searle'}, {'author': 'Daniel Dennett'}, {'author': 'Vicentini'}, {'author': 'Nagel'}, {'author': 'Jackson'}, {'author': 'Austin'}, {'author': 'Cohen'}, {'author': 'Lycan'}, {'author': 'Fodor'}], 'theme': 'Searle contra Dennett', 'philosophical area': 'filosofia da mente'}|gs://blog-files-2024/all/pdf2/2024-10-06_Searle_contra_Dennett_.pdf
{'authors': [{'author': 'Dennett'}, {'author': 'Quine'}, {'author': 'Teixeira'}, {'author': 'Luis Quissak'}], 'theme': 'Comprimindo sistemas complexos', 'philosophical area': 'Folk psychology'}|gs://blog-files-2024/all/pdf2/2024-10-19_Comprimindo_sistemas_complexos.pdf
{'authors': [{'author': 'Platão'}, {'author': 'Victor Lima'}, {'author': 'Sócrates'}, {'author': 'Araújo'}, {'author': 'Silva'}, {'author': 'José Wilson da Silva'}], 'theme': 'dualidade corpo e alma', 'philosophical area': 'filosofia antiga'}|gs://blog-files-2024/all/pdf2/2024-11-02_Alma_em_conflito.pdf
{'authors': [{'author': 'Aristóteles'}, {'author': 'Vitor'}, {'author': 'Platão'}, {'author': 'Lucrécio'}, {'author': 'Cicero'}], 'theme': 'alma aristotélica', 'philosophical area': 'metafísica'}|gs://blog-files-2024/all/pdf2/2024-11-03_Alma_feliz.pdf
{'authors': [{'author': 'Nietzsche'}, {'author': 'Juca Teles'}, {'author': 'Paulo Freire'}, {'author': 'Gilles Deleuze'}], 'theme': 'Repetição e esquecimento', 'philosophical area': 'filosofia'}|gs://blog-files-2024/all/pdf2/2024-11-09_Repetição_e_esquecimento.pdf
{'authors': [{'author': 'Descartes'}, {'author': 'Ryle'}, {'author': 'Galileu'}, {'author': 'Hobbes'}, {'author': 'Dickens'}, {'author': 'Freud'}, {'author': 'Robson Crusoé'}], 'theme': 'Revisitando o mito cartesiano', 'philosophical area': 'filosofia'}|gs://blog-files-2024/all/pdf2/2024-11-15_Revisitando_o_mito_cartesiano.pdf
{'authors': [{'author': 'Teixeira'}, {'author': 'Dennett'}, {'author': 'Ryle'}, {'author': 'Selfridge'}], 'theme': 'consciência', 'philosophical area': 'funcionalista'}|gs://blog-files-2024/all/pdf2/2024-11-18_Uma_narrativa_da_mente.pdf
